rank,sku,brand,title,price,original_price,merchant,rating,review_count,url,source_segment
255,HBCV00005WI3XT,Sleepy,Sleepy Extra Günlük Aktivite Gross Paket Bebek Bezi 7 Numara Xxlarge 100 Adet,1999,1999,Rıza baba,4.6,5187,https://www.hepsiburada.com/sleepy-extra-gunluk-aktivite-gross-paket-bebek-bezi-7-numara-xxlarge-100-adet-p-HBCV00005WI3XT,anne-bebek-vitrini
256,HBV00000RFTBF,Prima,Prima PremiumCare Bebek Bezi Aylık Fırsat Paketi 3 Numara 144 Adet Bez,1619,1708,ELSAN TEKNOLOJİ,4.8,22213,https://www.hepsiburada.com/prima-premiumcare-bebek-bezi-aylik-firsat-paketi-3-numara-144-adet-bez-p-HBV00000RFTBF,anne-bebek-vitrini
257,HBCV00000EYQU5,Molfix,Molfix Bebek Bezi 5 Numara 11-18 Kg Bantlı 144 Adet Hızlı Emici Teknoloji ve Ekstra Konfor,1099.9,1099.9,Online Market,4.7,5764,https://www.hepsiburada.com/molfix-bebek-bezi-5-numara-11-18-kg-bantli-144-adet-hizli-emici-teknoloji-ve-ekstra-konfor-p-HBCV00000EYQU5,anne-bebek-vitrini
258,HBV00000SL1C3,Prima,Prima PremiumCare Bebek Bezi Ekonomik Paket 6 Numara 35 Adet Bez,503.99,895.99,ebebek,4.8,6905,https://www.hepsiburada.com/prima-premiumcare-bebek-bezi-ekonomik-paket-6-numara-35-adet-bez-p-HBV00000SL1C3,anne-bebek-vitrini
259,HBCV0000A556Y7,Molfix,Bebek Bezi Ultra Fırsat Paketi Junior 5 No 78 Li x 3 Adet,1499.9,1499.9,Online Market,4.2,5,https://www.hepsiburada.com/bebek-bezi-ultra-firsat-paketi-junior-5-no-78-li-x-3-adet-pm-HBC0000A556Y6,anne-bebek-vitrini
260,HBCV00005TT27R,Canbebe,Canbebe Bebek Bezi Fırsat Paketi 7 Beden Xxl (17+ Kg) 28 Li x 4 Adet,1159.9,1175,Happycomtr,4.7,52,https://www.hepsiburada.com/canbebe-bebek-bezi-firsat-paketi-7-beden-xxl-17-kg-28-li-x-4-adet-pm-HBC00005TT27Q,anne-bebek-vitrini
261,HBCV0000E6VVLW,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Mega Paket Bebek Bezi 2 Numara Mini 204 Adet,935,935,indirgetir,4.3,29,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-mega-paket-bebek-bezi-2-numara-mini-204-adet-p-HBCV0000E6VVLW,anne-bebek-vitrini
262,HBCV00003Y1GU7,Sleepy,Sleepy Natural Avantajlı Paket Bebek Bezi 5 Numara Junior 120 Adet,899.9,899.9,Online Market,4.7,79,https://www.hepsiburada.com/sleepy-natural-avantajli-paket-bebek-bezi-5-numara-junior-120-adet-pm-HBC00003Y1GU6,anne-bebek-vitrini
263,ZYHAYAT5034444,Molfix,Molfix Fırsat Paketi 5 Beden Junior Plus  44 Adet,433,514.49,MANDAŞ GROUP,4.6,1987,https://www.hepsiburada.com/molfix-firsat-paketi-5-beden-junior-plus-44-adet-p-ZYHAYAT5034444,anne-bebek-vitrini
264,HBCV00003HFJEU,Sleepy,Sleepy Natural Külot Bebek Bezi 6 Beden Xlarge 128 Adet,1199.9,1199.9,Online Market,4.7,395,https://www.hepsiburada.com/sleepy-natural-kulot-bebek-bezi-6-beden-xlarge-128-adet-p-HBCV00003HFJEU,anne-bebek-vitrini
265,HBV00000XA2ML,Sleepy,Sleepy Natural Külot Bez 5 Beden Junior 200   11 - 18 kg,1199.9,1199.9,Online Market,4.6,100,https://www.hepsiburada.com/sleepy-natural-kulot-bez-5-beden-junior-200-11-18-kg-pm-HB00000XA2MK,anne-bebek-vitrini
266,HBCV00004CJ0N0,Baby Me,Baby Me Külot Bez Junior 5 Numara 11-18 kg – 50 Adet,335.99,335.99,ebebek,4.1,107,https://www.hepsiburada.com/baby-me-kulot-bez-junior-5-numara-50-adet-pm-HBC00004CJ0MZ,anne-bebek-vitrini
267,HBCV00000LUPOU,Prima,Prima Külot Bez 7 Beden 52 x 2 104 Adet,2099.9,2099.9,Vagon Express,4.7,38,https://www.hepsiburada.com/prima-kulot-bez-7-beden-52-x-2-104-adet-pm-HBC00000LUPOT,anne-bebek-vitrini
268,HBCV00005BRCEP,Pure Baby,Pure Baby Organik Pamuklu Cırtlı Bez 3'lü Paket 4 Numara Maxi 156 Adet,855,855,PureBaby,4.6,384,https://www.hepsiburada.com/pure-baby-organik-pamuklu-cirtli-bez-3-lu-paket-4-numara-maxi-156-adet-p-HBCV00005BRCEP,anne-bebek-vitrini
269,HBV000003G4DV,Prima,Prima Aktif Bebek Bebek Bezi Ekonomik Paket 6 Numara 40 Adet Bez,818,818,Şehzade Online,4.9,16803,https://www.hepsiburada.com/prima-aktif-bebek-bebek-bezi-ekonomik-paket-6-numara-40-adet-bez-p-HBV000003G4DV,anne-bebek-vitrini
270,HBCV0000ED4CEX,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Mega Paket Külot Bez 4 Numara Maxi 156 Adet,1127,1127,Sleepy,4.6,12,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-mega-paket-kulot-bez-4-numara-maxi-156-adet-p-HBCV0000ED4CEX,anne-bebek-vitrini
271,HBCV00004PEYSO,Molfix,Molfix Bebek Bezi 5+ Beden Jr Plus Avantajlı Paket 132 Adet,1385,1385,İLOVYA,4.5,429,https://www.hepsiburada.com/molfix-bebek-bezi-5-beden-jr-plus-avantajli-paket-132-adet-pm-HBC00004PEYSN,anne-bebek-vitrini
272,HBV00000X75BH,Prima,Prima Premium Care Bebek Bezi 1 Beden Yenidoğan 2-5 Kg (3*70) 210  2-5 Kg,1899,1899,Vagon Express,5,45,https://www.hepsiburada.com/prima-premium-care-bebek-bezi-1-beden-yenidogan-2-5-kg-3-70-210-2-5-kg-pm-HB00000X75BG,anne-bebek-vitrini
273,HBCV00008RSNQ9,Dolfy,Dolfy Bebek Bezi 5 Beden Ekonomik Fırsat Paketi 160 Adet 11- 18 kg (80X2 Paket),729,729,YENIGUN,5,1,https://www.hepsiburada.com/dolfy-bebek-bezi-5-beden-ekonomik-firsat-paketi-160-adet-11-18-kg-80x2-paket-pm-HBC00008RSNQ8,anne-bebek-vitrini
274,HBCV00002K59FC,Pure Baby,Pure Baby Organik Bambu Özlü Külot Bez Tekli Paket 6 Numara Xlarge 32 Adet,381,381,PureBaby,4.4,2790,https://www.hepsiburada.com/pure-baby-organik-bambu-ozlu-kulot-bez-tekli-paket-6-numara-xlarge-32-adet-p-HBCV00002K59FC,anne-bebek-vitrini
275,HBCV0000FBXJG9,Sleepy,Sleepy Bio Natural Airbag 2 Beden 48 Adet,277.19,369.59,ebebek,0,0,https://www.hepsiburada.com/sleepy-bio-natural-airbag-2-beden-48-adet-pm-HBC0000FBXJG4,anne-bebek-vitrini
276,HBCV00006M2O6H,Prima,Prima Premium Care Bebek Külot Bezi 6 Beden 28X3 84 Adet,1967.85,1967.85,GÜLSE TEKNOLOJİ,5,2,https://www.hepsiburada.com/prima-premium-care-bebek-kulot-bezi-6-beden-28x3-84-adet-pm-HBC00006M2O6G,anne-bebek-vitrini
277,HBCV00002K59FQ,Pure Baby,Pure Baby Organik Pamuklu Cırtlı Bez 3'lü Paket 3 Numara Midi 168 Adet,845,845,PureBaby,4.5,72,https://www.hepsiburada.com/pure-baby-organik-pamuklu-cirtli-bez-3-lu-paket-3-numara-midi-168-adet-pm-HBC00002K59FP,anne-bebek-vitrini
278,HBCV00004KJCGS,Molfix,Molfix Bebek Bezi 5+ Beden Junior Plus Aylık Fırsat Paketi 88 Adet,945,945,İLOVYA,4.5,31,https://www.hepsiburada.com/molfix-bebek-bezi-5-beden-junior-plus-aylik-firsat-paketi-88-adet-p-HBCV00004KJCGS,anne-bebek-vitrini
279,HBCV0000DBJQKI,Baby Turco,Baby Turco Doğadan Bebek Bezi Ultra Avantaj Paketi Large 6 Numara 124 Adet,799.9,799.9,Online Market,4.3,4,https://www.hepsiburada.com/baby-turco-dogadan-bebek-bezi-ultra-avantaj-paketi-large-6-numara-124-adet-pm-HBC0000DBJQKH,anne-bebek-vitrini
280,HBV000018DFQ6,Sleepy,Sleepy Gece Külotu Lavanta Yağlı 6 Numara Xlarge 100'lü,986,986,Sleepy,4.6,1446,https://www.hepsiburada.com/sleepy-gece-kulotu-lavanta-yagli-6-numara-xlarge-100-lu-p-HBV000018DFQ6,anne-bebek-vitrini
281,HBCV00003YRIH1,Sleepy,Sleepy Natural Ultra Paket Külot Bez 5 Numara Junior 160 Adet,1099.9,1099.9,Online Market,4.4,103,https://www.hepsiburada.com/sleepy-natural-ultra-paket-kulot-bez-5-numara-junior-160-adet-p-HBCV00003YRIH1,anne-bebek-vitrini
282,ZYHAYAT5016962,Molfix,Molfix Bantlı Bebek Bezi 5 Beden 11-18 kg 48li Fırsat Paketi Sızıntıları Önlemeye Yardımcı,349.43,393.11,ebebek,4.6,1987,https://www.hepsiburada.com/molfix-bantli-bebek-bezi-5-beden-11-18-kg-48li-firsat-paketi-sizintilari-onlemeye-yardimci-p-ZYHAYAT5016962,anne-bebek-vitrini
283,HBCV00000YMGEA,Molfix,Molfix Bantlı Bez 6 Beden 15+ kg Kilo Aralığı Ultra Fırsat Paketi 108 Adet Pure&Soft,1750,1750,ANKA KUŞU GROSS,4.8,278,https://www.hepsiburada.com/molfix-pure-soft-6-beden-e-large-ultra-firsat-paketi-108-adet-pm-HBC00000YMGE9,anne-bebek-vitrini
284,HBCV0000AAQ6KE,Paddlers,Paddlers Bebek Bezi 8 Numara  XXX-Large (25+Kg) 56 Adet  2'li Jumbo Set - Yüksek Emicilik,803.95,803.95,Paddlers,4.6,16,https://www.hepsiburada.com/paddlers-bebek-bezi-8-numara-xxx-large-56-adet-25-kg-2-li-jumbo-set-pm-HBC0000AAQ6KD,anne-bebek-vitrini
285,HBCV00008QXD9E,Paddlers,Paddlers Bebek Bezi 7 Numara XX-Large (20-30 Kg) 128 Adet – Ekstra Jumbo Set - Yüksek Emicilik,1365.95,1365.95,Paddlers,4.9,10,https://www.hepsiburada.com/paddlers-bebek-bezi-7-numara-xx-large-128-adet-20-30-kg-ekstra-jumbo-set-pm-HBC00008QXD9D,anne-bebek-vitrini
286,HBCV0000E6VTGL,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Mega Paket Bebek Bezi 3 Numara Midi 168 Adet,1127,1127,Sleepy,4.3,29,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-mega-paket-bebek-bezi-3-numara-midi-168-adet-p-HBCV0000E6VTGL,anne-bebek-vitrini
287,HBCV0000BA2ZE3,Pofy,Pofy Midi 3 Numara Bebek Bezi 100AD,358.39,358.39,ebebek,4.2,9,https://www.hepsiburada.com/pofy-midi-3-numara-bebek-bezi-100ad-pm-HBC0000BA2ZE2,anne-bebek-vitrini
288,HBV00000QUV4G,Prima,Prima Aktif Bebek Mega Fırsat Paketi 3 Beden 116 Adet,1079,1199,ELSAN TEKNOLOJİ,4.8,21242,https://www.hepsiburada.com/prima-aktif-bebek-mega-firsat-paketi-3-beden-116-adet-p-HBV00000QUV4G,anne-bebek-vitrini
289,HBCV00006AN7V0,Bebem Natural,Bebem Natural Ultra Fırsat Paketi 5 Beden Junior 80 Adet Bebek Bezi,590,590,MAKRO TOPTAN,4.6,179,https://www.hepsiburada.com/bebem-natural-ultra-firsat-paketi-5-beden-junior-80-adet-bebek-bezi-pm-HBC00006AN7UZ,anne-bebek-vitrini
290,HBV0000140AXC,Sleepy,Sleepy Külot Bebek Bezi Gece Lavanta Yağlı 4 Beden Maxi 7-16 kg 30'lu,335,335,Sleepy,4.4,177,https://www.hepsiburada.com/sleepy-kulot-bebek-bezi-gece-lavanta-yagli-4-beden-maxi-7-16-kg-30-lu-pm-HB0000140AXB,anne-bebek-vitrini
291,HBCV0000FBXEU5,Sleepy,Sleepy Bio Natural Airbag 6 Beden 32 Ad,277.19,369.59,ebebek,5,1,https://www.hepsiburada.com/sleepy-bio-natural-airbag-6-beden-32-ad-pm-HBC0000FBXEU2,anne-bebek-vitrini
292,HBCV0000A2PLGB,Pure Baby,Pure baby Organik Pamuklu 4 Numara Maxi 200'lü Bantlı Bebek Bezi Ekstra Yumuşak,849.9,849.9,Online Market,4.7,3,https://www.hepsiburada.com/organik-pamuklu-4-numara-maxi-200-lu-bebek-bezi-pm-HBC0000A2PLGA,anne-bebek-vitrini
293,HBCV000016QRPR,Sleepy,Sleepy Bio Natural Süper Paket 4 Numara Maxi Bebek Bezi 7 - 14 kg 96 Adet Bantlı Bez,549.9,549.9,Online Market,4.6,2491,https://www.hepsiburada.com/sleepy-bio-natural-super-paket-bebek-bezi-1-numara-yenidogan-128-adet-pm-HBC000016QRPK,anne-bebek-vitrini
294,HBCV0000FHF8RO,Molfix,Molfix Kanal Teknolojisi Hiper Fırsat Paketi 3 Beden Midi 224 Adet,1165.99,1165.99,Hayat,5,10,https://www.hepsiburada.com/molfix-kanal-teknolojisi-hiper-firsat-paketi-3-beden-midi-224-adet-pm-HBC0000FHF8RN,anne-bebek-vitrini
295,HBCV0000FBXETW,Sleepy,Sleepy Bio Natural Airbag 5 Beden 40 Adet,277.19,369.59,ebebek,5,1,https://www.hepsiburada.com/sleepy-bio-natural-airbag-5-beden-40-adet-pm-HBC0000FBXETS,anne-bebek-vitrini
296,HBCV00004OVPVD,Molfix,Molfix Bebek Bezi 4 Beden Maxi Avantajlı Paket 186 Adet,949.9,949.9,Online Market,4.6,192,https://www.hepsiburada.com/molfix-bebek-bezi-4-beden-maxi-avantajli-paket-186-adet-pm-HBC00004OVPVC,anne-bebek-vitrini
297,HBCV00007HWLDU,Huggies,Huggies Drynites Erkek Emici Gece Külodu 13+ Yaş 48-60 kg 9lu x 3 Adet,899,899,3E MARKET,4.3,7,https://www.hepsiburada.com/huggies-drynites-erkek-emici-gece-kulodu-13-yas-48-60-kg-9lu-x-3-adet-pm-HBC00007HWLDT,anne-bebek-vitrini
298,HBCV000077APP6,Molfix,Molfix Külot Bebek Bezi Beden:7 (19+kg) xx Large 108 Adet Avantaj Fırsat Pk,1414,2503.89,MANDAŞ GROUP,4.8,27,https://www.hepsiburada.com/molfix-kulot-bebek-bezi-beden-7-19-kg-xx-large-108-adet-avantaj-firsat-pk-pm-HBC000077APP5,anne-bebek-vitrini
299,HBCV0000AIYPJT,Paddlers,Paddlers Külot Bebek Bezi 6 Numara (15+Kg)  X-Large 100 Adet  Ekstra Aylık Paket - Sızdırmaz,936.95,936.95,Paddlers,4.2,5,https://www.hepsiburada.com/paddlers-kulot-bebek-bezi-6-numara-x-large-100-adet-15-kg-ekstra-aylik-paket-pm-HBC0000AIYPJS,anne-bebek-vitrini
300,HBV00000QUV47,Prima,Prima Bebek Bezi Aktif Bebek 2 Beden 72 Adet Fırsat Paketi,967.36,967.36,Kalafatlar,4.9,16803,https://www.hepsiburada.com/prima-bebek-bezi-aktif-bebek-2-beden-72-adet-firsat-paketi-p-HBV00000QUV47,anne-bebek-vitrini
