date,sku,brand,title,price,winner_merchant,sellers_count,rating,review_count,question_count,minimum_price_30d,url
2026-09-14,HBCV00006WD7Q7,Molfix,Molfix Premium Ultra Fırsat Paketi 6 Beden 54 Adet,604.99,Rammar,12,3.9,282,282,604.99,https://www.hepsiburada.com/molfix-premium-ultra-firsat-paketi-6-beden-54-adet-pm-HBC00006WD7Q6
2026-09-14,HBCV00006WD2FP,Molfix,Molfix Premium Süper Fırsat Paketi 6 Beden 68 Adet,891.99,Hayat,4,4.5,182,182,763.99,https://www.hepsiburada.com/molfix-super-firsat-paketi-6-beden-68-adet-pm-HBC00006WD2FO
2026-09-14,HBCV0000DF0WV1,Sleepy,Sleepy Natural Double Soft Ultra Fırsat Paketi Külot Bez 6 Numara Xlarge 124 Adet,1227,Sleepy,3,3.8,110,110,993.87,https://www.hepsiburada.com/sleepy-natural-double-soft-ultra-firsat-paketi-kulot-bez-6-numara-xlarge-124-adet-p-HBCV0000DF0WV1
2026-09-14,HBV00000QUV4H,Prima,Prima Aktif Bebek Mega Fırsat Paketi 4 Beden 104 Adet,1102.9,Hepsiburada,5,4.8,21242,21242,928.96,https://www.hepsiburada.com/prima-aktif-bebek-mega-firsat-paketi-4-beden-104-adet-p-HBV00000QUV4H
2026-09-14,HBCV0000G8BRDC,Molfix,Molfix Kanal Teknolojisi Mega Paket 5 Beden Junior 200 Adet,1290.99,Hayat,2,1.7,6,6,1208.99,https://www.hepsiburada.com/molfix-kanal-teknolojisi-mega-paket-5-beden-junior-200-adet-pm-HBC0000G8BRD9
2026-09-14,HBCV0000DMHX0B,Sleepy,Sleepy Natural Double Soft Ultra Fırsat Paketi Külot Bez 7 Numara Xxlarge 96 Adet,800,Sleepy,4,3.9,41,41,993.87,https://www.hepsiburada.com/sleepy-natural-double-soft-ultra-paket-kulot-bez-7-numara-xxlarge-96-adet-pm-HBC0000DMHX0A
2026-09-14,HBCV00006WD3BT,Molfix,Molfix Premium Fırsat Paketi 1 Beden 72 Adet,376.31,ebebek,12,4.1,270,270,376.31,https://www.hepsiburada.com/molfix-premium-firsat-paketi-1-beden-72-adet-pm-HBC00006WD3BS
2026-09-14,HBCV0000ED4ISF,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Avantaj Paketi Külot Bez 6 Numara Xlarge 64 Adet,810,Sleepy,3,4.3,41,41,607.5,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-avantaj-paketi-kulot-bez-6-numara-xlarge-64-adet-p-HBCV0000ED4ISF
2026-09-14,HBCV00006WD1G5,Molfix,Molfix Premium Süper Fırsat Paketi 2 Beden 140 Adet,754.99,Happycomtr,7,4.2,166,166,754.99,https://www.hepsiburada.com/molfix-premium-super-firsat-paketi-2-beden-140-adet-pm-HBC00006WD1G4
2026-09-14,HBCV0000C84QVW,Sleepy,Sleepy Natural Double Soft Mega Fırsat Paketi Bebek Bezi 3 Numara Midi 168 Adet,1057,Sleepy,4,4.6,128,128,856.17,https://www.hepsiburada.com/sleepy-natural-double-soft-mega-firsat-paketi-bebek-bezi-3-numara-midi-168-adet-p-HBCV0000C84QVW
2026-09-14,HBCV0000611G5Y,Sleepy,Sleepy Bio Natural Premium Plus 2'li Fırsat Paketi Bebek Bezi 4 Numara Maxi 82 Adet,367,Sleepy,3,4.5,80,80,367,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-2-li-firsat-paketi-bebek-bezi-4-numara-maxi-82-adet-pm-HBC0000611G5X
