date,sku,brand,title,price,winner_merchant,sellers_count,rating,review_count,question_count,minimum_price_30d,url
2026-09-14,HBCV000056K40X,Ariel,Ariel ARİEL10 kg Beyazlar Için,393,HORON GLOBAL MARKET,1,4.1,18,,,https://www.hepsiburada.com/ariel-ariel10-kg-beyazlar-icin-pm-HBC000056K40W
2026-09-14,HBCV0000HVREJD,Mr.Oxy,Mr.oxy Arap Sabunu Katkılı Çamaşır Sodası Lavanta Kokulu 500G,167,MELİS TEMİZLİK ÜRÜNLERİ,1,5,4,,,https://www.hepsiburada.com/mr-oxy-arap-sabunu-katkili-camasir-sodasi-lavanta-kokulu-500g-pm-HBC0000HVREJC
2026-09-14,HBV00000ITUFX,Bingo,Bingo Matik Toz Çamaşır Deterjanı 4 kg Ultra Beyaz 2'li,524.99,Hayat,1,4.7,1820,,,https://www.hepsiburada.com/bingo-matik-toz-camasir-deterjani-4-kg-ultra-beyaz-2-li-pm-HB00000ITUFW
2026-09-14,HBCV00008MUG6W,Dreame,Dreame Temizlik Solüsyonu 1000 ml,1499,Dreame Türkiye,1,4.7,178,,,https://www.hepsiburada.com/dreame-temizlik-solusyonu-1000-ml-pm-HBC00008MUG6V
2026-09-14,HBCV00008O2MM2,Siveno,Siveno %100 Doğal Bebek Çamaşır Sabunu Kendinden Yumuşatıcılı Bitkisel Deterjan Vegan 1000 ml,349.9,siveno,1,4.9,23,,,https://www.hepsiburada.com/siveno-100-dogal-baby-camasir-sabunu-1lt-pm-HBC00008O2MM1
2026-09-14,HBCV000040S4TD,Domol,Domol Tuvalet Temizleyici Köpük Saf Temizlik 500 ml,152.9,polybotum,1,4.6,222,,,https://www.hepsiburada.com/domol-tuvalet-temizleyici-kopuk-saf-temizlik-500-ml-pm-HBC000040S4TC
2026-09-14,HBCV00005Z03AZ,Missclean,Missclean Mandallı Mikrofiber Yer Yüzey Temizleme Mopu + 1 Adet Yedek Bez,299.9,Missclean,1,3.9,93,,,https://www.hepsiburada.com/missclean-mandalli-mikrofiber-yer-yuzey-temizleme-mopu-1-adet-yedek-bez-pm-HBC00005Z03AY
2026-09-14,HBCV0000CXW58A,Bingo,Bingo 4 Lt Giysi Şampuanı 2in1 Kolay Ütü Makinede Yıkama Uygun Renkliler İçin Yüksek Performans,312.9,Hepsiburada,1,4.8,11,,,https://www.hepsiburada.com/bingo-giysi-sampuani-2in1-kolay-utu-4l-pm-HBC0000CXW589
2026-09-14,HBCV00006DZ1FZ,The Elite Home,The Elite Home Doğal ve Vegan Sertifikalı Leke Çıkarıcı ve Çamaşır Suyu Tozu 1 kg *4 Adet,850,The Elite Home,1,4.6,160,,,https://www.hepsiburada.com/the-elite-home-dogal-ve-vegan-sertifikali-leke-cikarici-ve-camasir-suyu-tozu-1-kg-4-adet-pm-HBC00006DZ1FY
2026-09-14,HBV000013T1YL,Silva,Silva Ultrafiber Premium Bulaşık Süngeri (12x8 cm),399,Silva,1,4.6,278,,,https://www.hepsiburada.com/silva-premium-bulasik-sungeri-10-cm-yuksek-emicilik-ve-ergonomik-tasarim-ile-guclu-temizlik-pm-HB000013T1YK
2026-09-14,HBV00000MJF7U,Bingo,Bingo Renkli Sıvı Bakım Çamaşır Deterjanı 4 lt 2'li,618.99,Hayat,1,4.6,1597,,,https://www.hepsiburada.com/bingo-renkli-sivi-bakim-camasir-deterjani-4-lt-2-li-pm-HB00000MJF7T
2026-09-14,HBCV00001XVZUX,Chrysamed,"Chrysamed  Max 500  ml Böcek Haşere  Tahtakurusu, Karınca, Akrep, Kene, Örümcek, Hamamböceği, Karasinek Böcek Haşere İlacı",198,vitamanya,1,4.2,211,,,https://www.hepsiburada.com/chrysamed-max-500-ml-bocek-tahtakurusu-karinca-akrep-kene-orumcek-hamambocegi-karasinek-pm-HBC00001XVZUW
2026-09-14,HBCV0000F99RVC,Air Wick,Air Wick Elektrikli Kit Oda Kokusu Büyülü Vanilya,265.9,Hepsiburada,1,5,14,,,https://www.hepsiburada.com/air-wick-elektrikli-kit-oda-kokusu-buyulu-vanilya-pm-HBC0000F99RVB
2026-09-14,HBCV00003VU89N,Sleepy,Sleepy Premium Brown Care Serisi Glütensiz Sıvı Sabun 2x1500 ml Tüm Ciltler İçin Doğal Temizlik,452,Sleepy,1,4.7,280,,,https://www.hepsiburada.com/sleepy-premium-brown-care-serisi-sivi-sabun-2x1500-ml-pm-HBC00003VU89M
2026-09-14,HBCV0000843CYE,Silva,Silva Ultrafiber Bulaşık Süngeri İkili Set | Çizmeden Parlatan Çift Yönlü Doku,459,Silva,1,4.5,108,,,https://www.hepsiburada.com/silva-bulasik-sungeri-ikili-set-pm-HBC0000843CYD
2026-09-14,HBV00000R60GN,BioBellinda,BioBellinda 3X Doğal Ultra Konsantre Çamaşır Beyazlatıcı 750 gr,499.99,Biobellinda Shop,1,4.5,576,,,https://www.hepsiburada.com/biobellinda-ultra-konsantre-camasir-beyazlatici-750-gr-pm-HB00000R60GM
2026-09-14,HBCV00000OPNAH,Baby Me,Baby Me Hipoalerjenik Sıvı Bebek Çamaşır Deterjanı 1500 ml Yenidoğan Giysileri için,223.99,ebebek,1,4.6,1887,,,https://www.hepsiburada.com/baby-me-hipoalerjenik-sivi-bebek-camasir-deterjani-1500-ml-yenidogan-giysileri-icin-pm-HBC00000OPNAG
2026-09-14,HBCV0000H4V1AS,Asperox,Asperox Sparx Summer Edition Tropikal 60'lı Bulaşık Makinesi Kapsülü,329.9,Hepsiburada,1,4.6,22,,,https://www.hepsiburada.com/sparx-summer-edition-tropikal-60-li-bulasik-makinesi-kapsulu-pm-HBC0000H4V1AN
2026-09-14,HBCV0000FLVL7A,Perwoll,Perwoll Yumuşatıcı Amber Işıltısı 1200 ml,191.9,Hepsiburada,1,4.7,14,,,https://www.hepsiburada.com/perwoll-yumusatici-amber-isiltisi-1200-ml-pm-HBC0000FLVL77
2026-09-14,HBV00000S1FE8,Domestos,Domestos Köpük Gücü Köpük Çamaşır Suyu Kar Beyazı 450 ml,116.9,Hepsiburada,1,4.7,4011,,,https://www.hepsiburada.com/domestos-kopuk-gucu-kopuk-camasir-suyu-kar-beyazi-450-ml-pm-HB00000S1FE7
2026-09-14,HBCV00006EK3RA,Bingo,Bingo Sıvı Deterjan Beyaz Sabun 1755 ml 27 Yıkama Beyaz ve Renkli Giysiler İçin Etkili,213.9,Hepsiburada,1,4.6,158,,,https://www.hepsiburada.com/bingo-sivi-deterjan-beyaz-sabun-1755-ml-27-yikama-beyaz-ve-renkli-giysiler-icin-etkili-pm-HBC00006EK3R9
2026-09-14,HBCV00007WAZ5D,Digithome,Digithome One Click Akıllı Mop Paleti Xl 32 cm,649.9,DigitHome,1,4.4,350,,,https://www.hepsiburada.com/digithome-one-click-akilli-mop-paleti-xl-32-cm-pm-HBC00007WAZ5C
2026-09-14,HBCV00009PS2YZ,İlbay's,İlbay's Ithal Mikrofiber Temizlik Bezi Baskılı 30X40CM,159.99,nelazimsabak,1,4.5,229,,,https://www.hepsiburada.com/ilbay-s-ithal-mikrofiber-temizlik-bezi-baskili-30x40cm-pm-HBC00009PS2YY
2026-09-14,HBCV0000A55THW,Stop Forte,Stop Forte 750 ml Güçlü Formül ile Pas & Kireç Temizleyici Sıvı Ürün Türkiye Menşeli,169,Stop Forte Yetkili Online Bayii,1,4.2,87,,,https://www.hepsiburada.com/stop-forte-pas-kirec-temizleyici-750-ml-pm-HBC0000A55THV
2026-09-14,HBV00000VC4AX,Domol,Domol Oxi Leke Çıkarıcı Toz Beyazlar İçin 750 gr,299,Rossmann,1,4.7,2648,,,https://www.hepsiburada.com/domol-oxi-leke-cikarici-toz-beyazlar-icin-750-gr-pm-HB00000VC4AW
2026-09-14,HBCV00008QMEN9,Perwoll,Perwoll Açık Renkliler İçin Hassas Sıvı Bakım Deterjanı 1485Ml (27 Yıkama),191.9,Hepsiburada,1,4.7,235,,,https://www.hepsiburada.com/perwoll-acik-renkliler-icin-hassas-sivi-bakim-deterjani-1485ml-27-yikama-pm-HBC00008QMEN8
2026-09-14,HBCV00002BQMQU,Domol,Domol Leke Çıkarıcı Sprey Yıkama Öncesi Oxi Güç 750 ml (4 Adet),576,Rossmann,1,4.3,97,,,https://www.hepsiburada.com/domol-leke-cikarici-sprey-yikama-oncesi-oxi-guc-750-ml-4-adet-pm-HBC00002BQMQT
2026-09-14,HBV00000JUJBE,Peros,Peros 4 Kg Sıvı Bulaşık Klasik Limon,197.89,Hepsiburada,1,4.6,3011,,,https://www.hepsiburada.com/peros-4-kg-sivi-bulasik-klasik-limon-pm-HB00000JUJBD
